Data;4389 - Taxa de juros - CDI anualizada base 252 - % a.a.
09/03/2010;8,63
10/03/2010;8,63
11/03/2010;8,62
12/03/2010;8,61
15/03/2010;8,62
16/03/2010;8,61
17/03/2010;8,62
18/03/2010;8,61
19/03/2010;8,62
22/03/2010;8,62
23/03/2010;8,62
24/03/2010;8,62
25/03/2010;8,61
26/03/2010;8,60
29/03/2010;8,56
30/03/2010;8,59
31/03/2010;8,61
01/04/2010;8,58
05/04/2010;8,61
06/04/2010;8,62
07/04/2010;8,63
08/04/2010;8,62
09/04/2010;8,62
12/04/2010;8,63
13/04/2010;8,62
14/04/2010;8,61
15/04/2010;8,62
16/04/2010;8,63
19/04/2010;8,63
20/04/2010;8,63
22/04/2010;8,62
23/04/2010;8,62
26/04/2010;8,62
27/04/2010;8,63
28/04/2010;8,62
29/04/2010;9,38
30/04/2010;9,38
03/05/2010;9,41
04/05/2010;9,41
05/05/2010;9,41
06/05/2010;9,39
07/05/2010;9,39
10/05/2010;9,38
11/05/2010;9,37
12/05/2010;9,38
13/05/2010;9,38
14/05/2010;9,38
17/05/2010;9,38
18/05/2010;9,37
19/05/2010;9,37
20/05/2010;9,37
21/05/2010;9,37
24/05/2010;9,38
25/05/2010;9,38
26/05/2010;9,38
27/05/2010;9,37
28/05/2010;9,38
31/05/2010;9,37
01/06/2010;9,40
02/06/2010;9,40
04/06/2010;9,39
07/06/2010;9,40
08/06/2010;9,39
09/06/2010;9,38
10/06/2010;10,12
11/06/2010;10,08
14/06/2010;10,11
15/06/2010;10,13
16/06/2010;10,12
17/06/2010;10,12
18/06/2010;10,13
21/06/2010;10,13
22/06/2010;10,13
23/06/2010;10,13
24/06/2010;10,13
25/06/2010;10,13
28/06/2010;10,13
29/06/2010;10,13
30/06/2010;10,12
01/07/2010;10,14
02/07/2010;10,14
05/07/2010;10,14
06/07/2010;10,14
07/07/2010;10,14
08/07/2010;10,14
09/07/2010;10,14
12/07/2010;10,14
13/07/2010;10,14
14/07/2010;10,13
15/07/2010;10,14
16/07/2010;10,14
19/07/2010;10,13
20/07/2010;10,14
21/07/2010;10,14
22/07/2010;10,64
23/07/2010;10,64
26/07/2010;10,64
27/07/2010;10,63
28/07/2010;10,63
29/07/2010;10,63
30/07/2010;10,63
02/08/2010;10,65
03/08/2010;10,64
04/08/2010;10,64
05/08/2010;10,64
06/08/2010;10,64
09/08/2010;10,64
10/08/2010;10,64
11/08/2010;10,64
12/08/2010;10,64
13/08/2010;10,64
16/08/2010;10,64
17/08/2010;10,64
18/08/2010;10,63
19/08/2010;10,63
20/08/2010;10,63
23/08/2010;10,63
24/08/2010;10,63
25/08/2010;10,64
26/08/2010;10,63
27/08/2010;10,64
30/08/2010;10,61
31/08/2010;10,63
01/09/2010;10,63
02/09/2010;10,63
03/09/2010;10,62
06/09/2010;10,61
08/09/2010;10,62
09/09/2010;10,64
10/09/2010;10,63
13/09/2010;10,62
14/09/2010;10,62
15/09/2010;10,58
16/09/2010;10,60
17/09/2010;10,62
20/09/2010;10,62
21/09/2010;10,62
22/09/2010;10,62
23/09/2010;10,63
24/09/2010;10,63
27/09/2010;10,63
28/09/2010;10,62
29/09/2010;10,60
30/09/2010;10,61
01/10/2010;10,64
04/10/2010;10,64
05/10/2010;10,64
06/10/2010;10,64
07/10/2010;10,64
08/10/2010;10,64
11/10/2010;10,64
13/10/2010;10,64
14/10/2010;10,63
15/10/2010;10,64
18/10/2010;10,64
19/10/2010;10,64
20/10/2010;10,64
21/10/2010;10,64
22/10/2010;10,64
25/10/2010;10,64
26/10/2010;10,64
27/10/2010;10,64
28/10/2010;10,64
29/10/2010;10,64
01/11/2010;10,64
03/11/2010;10,64
04/11/2010;10,64
05/11/2010;10,64
08/11/2010;10,64
09/11/2010;10,64
10/11/2010;10,63
11/11/2010;10,63
12/11/2010;10,64
16/11/2010;10,64
17/11/2010;10,64
18/11/2010;10,64
19/11/2010;10,64
22/11/2010;10,64
23/11/2010;10,64
24/11/2010;10,64
25/11/2010;10,64
26/11/2010;10,64
29/11/2010;10,64
30/11/2010;10,64
01/12/2010;10,64
02/12/2010;10,64
03/12/2010;10,64
06/12/2010;10,64
07/12/2010;10,64
08/12/2010;10,64
09/12/2010;10,64
10/12/2010;10,65
13/12/2010;10,64
14/12/2010;10,64
15/12/2010;10,64
16/12/2010;10,64
17/12/2010;10,64
20/12/2010;10,64
21/12/2010;10,64
22/12/2010;10,64
23/12/2010;10,64
24/12/2010;10,64
27/12/2010;10,64
28/12/2010;10,64
29/12/2010;10,64
30/12/2010;10,64
31/12/2010;10,64
03/01/2011;10,64
04/01/2011;10,64
05/01/2011;10,64
06/01/2011;10,64
07/01/2011;10,64
10/01/2011;10,64
11/01/2011;10,64
12/01/2011;10,64
13/01/2011;10,64
14/01/2011;10,64
17/01/2011;10,64
18/01/2011;10,64
19/01/2011;10,64
20/01/2011;11,14
21/01/2011;11,14
24/01/2011;11,14
25/01/2011;11,14
26/01/2011;11,14
27/01/2011;11,14
28/01/2011;11,14
31/01/2011;11,14
01/02/2011;11,14
02/02/2011;11,14
03/02/2011;11,14
04/02/2011;11,14
07/02/2011;11,14
08/02/2011;11,14
09/02/2011;11,14
10/02/2011;11,15
11/02/2011;11,14
14/02/2011;11,15
15/02/2011;11,15
16/02/2011;11,15
17/02/2011;11,15
18/02/2011;11,16
21/02/2011;11,16
22/02/2011;11,16
23/02/2011;11,16
24/02/2011;11,16
25/02/2011;11,16
28/02/2011;11,15
01/03/2011;11,16
02/03/2011;11,16
03/03/2011;11,64
04/03/2011;11,64
09/03/2011;11,64
10/03/2011;11,64
11/03/2011;11,64
14/03/2011;11,64
15/03/2011;11,65
16/03/2011;11,65
17/03/2011;11,64
18/03/2011;11,65
21/03/2011;11,64
22/03/2011;11,64
23/03/2011;11,65
24/03/2011;11,65
25/03/2011;11,65
28/03/2011;11,66
29/03/2011;11,66
30/03/2011;11,66
31/03/2011;11,66
01/04/2011;11,67
04/04/2011;11,66
05/04/2011;11,65
06/04/2011;11,64
07/04/2011;11,65
08/04/2011;11,64
11/04/2011;11,64
12/04/2011;11,63
13/04/2011;11,65
14/04/2011;11,66
15/04/2011;11,66
18/04/2011;11,69
19/04/2011;11,66
20/04/2011;11,64
25/04/2011;11,88
26/04/2011;11,89
27/04/2011;11,89
28/04/2011;11,89
29/04/2011;11,91
02/05/2011;11,90
03/05/2011;11,90
04/05/2011;11,90
05/05/2011;11,90
06/05/2011;11,90
09/05/2011;11,89
10/05/2011;11,89
11/05/2011;11,88
12/05/2011;11,87
13/05/2011;11,87
16/05/2011;11,86
17/05/2011;11,88
18/05/2011;11,88
19/05/2011;11,88
20/05/2011;11,90
23/05/2011;11,90
24/05/2011;11,89
25/05/2011;11,89
26/05/2011;11,88
27/05/2011;11,89
30/05/2011;11,88
31/05/2011;11,85
01/06/2011;11,91
02/06/2011;11,89
03/06/2011;11,89
06/06/2011;11,91
07/06/2011;11,89
08/06/2011;11,88
09/06/2011;12,07
10/06/2011;12,09
13/06/2011;12,07
14/06/2011;12,06
15/06/2011;12,13
16/06/2011;12,13
17/06/2011;12,13
20/06/2011;12,12
21/06/2011;12,14
22/06/2011;12,13
24/06/2011;12,12
27/06/2011;12,12
28/06/2011;12,11
29/06/2011;12,12
30/06/2011;12,15
01/07/2011;12,15
04/07/2011;12,15
05/07/2011;12,16
06/07/2011;12,15
07/07/2011;12,15
08/07/2011;12,15
11/07/2011;12,15
12/07/2011;12,15
13/07/2011;12,16
14/07/2011;12,16
15/07/2011;12,16
18/07/2011;12,16
19/07/2011;12,15
20/07/2011;12,15
21/07/2011;12,40
22/07/2011;12,40
25/07/2011;12,41
26/07/2011;12,40
27/07/2011;12,40
28/07/2011;12,40
29/07/2011;12,40
01/08/2011;12,41
02/08/2011;12,40
03/08/2011;12,40
04/08/2011;12,40
05/08/2011;12,40
08/08/2011;12,40
09/08/2011;12,40
10/08/2011;12,40
11/08/2011;12,40
12/08/2011;12,40
15/08/2011;12,40
16/08/2011;12,40
17/08/2011;12,40
18/08/2011;12,39
19/08/2011;12,40
22/08/2011;12,39
23/08/2011;12,40
24/08/2011;12,40
25/08/2011;12,39
26/08/2011;12,39
29/08/2011;12,39
30/08/2011;12,39
31/08/2011;12,39
01/09/2011;11,88
02/09/2011;11,88
05/09/2011;11,88
06/09/2011;11,88
08/09/2011;11,88
09/09/2011;11,88
12/09/2011;11,88
13/09/2011;11,88
14/09/2011;11,88
15/09/2011;11,88
16/09/2011;11,88
19/09/2011;11,87
20/09/2011;11,87
21/09/2011;11,88
22/09/2011;11,88
23/09/2011;11,88
26/09/2011;11,88
27/09/2011;11,88
28/09/2011;11,88
29/09/2011;11,88
30/09/2011;11,88
03/10/2011;11,89
04/10/2011;11,88
05/10/2011;11,88
06/10/2011;11,88
07/10/2011;11,88
10/10/2011;11,88
11/10/2011;11,88
13/10/2011;11,87
14/10/2011;11,87
17/10/2011;11,87
18/10/2011;11,87
19/10/2011;11,88
20/10/2011;11,39
21/10/2011;11,39
24/10/2011;11,39
25/10/2011;11,39
26/10/2011;11,39
27/10/2011;11,39
28/10/2011;11,39
31/10/2011;11,39
01/11/2011;11,39
03/11/2011;11,40
04/11/2011;11,39
07/11/2011;11,42
08/11/2011;11,39
09/11/2011;11,38
10/11/2011;11,37
11/11/2011;11,37
14/11/2011;11,35
16/11/2011;11,36
17/11/2011;11,36
18/11/2011;11,37
21/11/2011;11,38
22/11/2011;11,38
23/11/2011;11,38
24/11/2011;11,38
25/11/2011;11,36
28/11/2011;11,35
29/11/2011;11,34
30/11/2011;11,36
01/12/2011;10,87
02/12/2011;10,88
05/12/2011;10,89
06/12/2011;10,88
07/12/2011;10,87
08/12/2011;10,85
09/12/2011;10,83
12/12/2011;10,82
13/12/2011;10,83
14/12/2011;10,86
15/12/2011;10,87
16/12/2011;10,88
19/12/2011;10,89
20/12/2011;10,90
21/12/2011;10,89
22/12/2011;10,88
23/12/2011;10,88
26/12/2011;10,85
27/12/2011;10,86
28/12/2011;10,85
29/12/2011;10,87
30/12/2011;10,87
02/01/2012;10,89
03/01/2012;10,88
04/01/2012;10,88
05/01/2012;10,85
06/01/2012;10,86
09/01/2012;10,82
10/01/2012;10,83
11/01/2012;10,82
12/01/2012;10,81
13/01/2012;10,82
16/01/2012;10,82
17/01/2012;10,81
18/01/2012;10,80
19/01/2012;10,31
20/01/2012;10,32
23/01/2012;10,32
24/01/2012;10,33
25/01/2012;10,33
26/01/2012;10,31
27/01/2012;10,30
30/01/2012;10,30
31/01/2012;10,31
01/02/2012;10,30
02/02/2012;10,30
03/02/2012;10,32
06/02/2012;10,30
07/02/2012;10,30
08/02/2012;10,29
09/02/2012;10,30
10/02/2012;10,30
13/02/2012;10,28
14/02/2012;10,29
15/02/2012;10,29
16/02/2012;10,28
17/02/2012;10,32
22/02/2012;10,29
23/02/2012;10,29
24/02/2012;10,31
27/02/2012;10,31
28/02/2012;10,28
29/02/2012;10,27
01/03/2012;10,27
02/03/2012;10,26
05/03/2012;10,26
06/03/2012;10,25
07/03/2012;10,22
08/03/2012;9,53
09/03/2012;9,51
12/03/2012;9,48
13/03/2012;9,46
14/03/2012;9,45
15/03/2012;9,45
16/03/2012;9,49
19/03/2012;9,48
20/03/2012;9,48
21/03/2012;9,48
22/03/2012;9,48
23/03/2012;9,52
26/03/2012;9,49
27/03/2012;9,49
28/03/2012;9,48
29/03/2012;9,48
30/03/2012;9,52
02/04/2012;9,50
03/04/2012;9,50
04/04/2012;9,53
05/04/2012;9,52
09/04/2012;9,50
10/04/2012;9,52
11/04/2012;9,49
12/04/2012;9,48
13/04/2012;9,48
16/04/2012;9,47
17/04/2012;9,46
18/04/2012;9,47
19/04/2012;8,72
20/04/2012;8,73
23/04/2012;8,77
24/04/2012;8,72
25/04/2012;8,72
26/04/2012;8,72
27/04/2012;8,73
30/04/2012;8,70
02/05/2012;8,76
03/05/2012;8,76
04/05/2012;8,71
07/05/2012;8,71
08/05/2012;8,69
09/05/2012;8,69
10/05/2012;8,68
11/05/2012;8,68
14/05/2012;8,63
15/05/2012;8,72
16/05/2012;8,73
17/05/2012;8,74
18/05/2012;8,76
21/05/2012;8,73
22/05/2012;8,77
23/05/2012;8,78
24/05/2012;8,78
25/05/2012;8,79
28/05/2012;8,78
29/05/2012;8,79
30/05/2012;8,81
31/05/2012;8,33
01/06/2012;8,34
04/06/2012;8,35
05/06/2012;8,36
06/06/2012;8,32
08/06/2012;8,36
11/06/2012;8,32
12/06/2012;8,34
13/06/2012;8,35
14/06/2012;8,34
15/06/2012;8,32
18/06/2012;8,35
19/06/2012;8,32
20/06/2012;8,37
21/06/2012;8,38
22/06/2012;8,36
25/06/2012;8,38
26/06/2012;8,35
27/06/2012;8,37
28/06/2012;8,36
29/06/2012;8,38
02/07/2012;8,36
03/07/2012;8,36
04/07/2012;8,37
05/07/2012;8,36
06/07/2012;8,34
09/07/2012;8,36
10/07/2012;8,32
11/07/2012;8,30
12/07/2012;7,85
13/07/2012;7,83
16/07/2012;7,85
17/07/2012;7,82
18/07/2012;7,80
19/07/2012;7,83
20/07/2012;7,84
23/07/2012;7,84
24/07/2012;7,82
25/07/2012;7,84
26/07/2012;7,81
27/07/2012;7,79
30/07/2012;7,83
31/07/2012;7,83
01/08/2012;7,83
02/08/2012;7,82
03/08/2012;7,83
06/08/2012;7,82
07/08/2012;7,82
08/08/2012;7,82
09/08/2012;7,82
10/08/2012;7,82
13/08/2012;7,80
14/08/2012;7,83
15/08/2012;7,83
16/08/2012;7,82
17/08/2012;7,84
20/08/2012;7,85
21/08/2012;7,82
22/08/2012;7,81
23/08/2012;7,81
24/08/2012;7,82
27/08/2012;7,83
28/08/2012;7,83
29/08/2012;7,82
30/08/2012;7,38
31/08/2012;7,38
03/09/2012;7,41
04/09/2012;7,39
05/09/2012;7,39
06/09/2012;7,39
10/09/2012;7,38
11/09/2012;7,37
12/09/2012;7,36
13/09/2012;7,36
14/09/2012;7,35
17/09/2012;7,34
18/09/2012;7,33
19/09/2012;7,33
20/09/2012;7,35
21/09/2012;7,35
24/09/2012;7,35
25/09/2012;7,38
26/09/2012;7,37
27/09/2012;7,36
28/09/2012;7,36
01/10/2012;7,36
02/10/2012;7,35
03/10/2012;7,36
04/10/2012;7,36
05/10/2012;7,36
08/10/2012;7,36
09/10/2012;7,35
10/10/2012;7,33
11/10/2012;7,04
15/10/2012;7,04
16/10/2012;7,05
17/10/2012;7,06
18/10/2012;7,08
19/10/2012;7,08
22/10/2012;7,12
23/10/2012;7,12
24/10/2012;7,13
25/10/2012;7,11
26/10/2012;7,09
29/10/2012;7,08
30/10/2012;7,07
31/10/2012;7,09
01/11/2012;7,11
05/11/2012;7,12
06/11/2012;7,12
07/11/2012;7,13
08/11/2012;7,09
09/11/2012;7,09
12/11/2012;7,07
13/11/2012;7,06
14/11/2012;7,06
16/11/2012;7,05
19/11/2012;7,03
20/11/2012;7,01
21/11/2012;6,99
22/11/2012;7,09
23/11/2012;7,12
26/11/2012;7,13
27/11/2012;7,12
28/11/2012;7,11
29/11/2012;7,07
30/11/2012;7,06
03/12/2012;7,07
04/12/2012;7,07
05/12/2012;7,06
06/12/2012;7,05
07/12/2012;7,04
10/12/2012;7,01
11/12/2012;6,97
12/12/2012;6,97
13/12/2012;6,95
14/12/2012;6,90
17/12/2012;6,89
18/12/2012;6,87
19/12/2012;6,84
20/12/2012;6,85
21/12/2012;6,87
24/12/2012;6,87
26/12/2012;6,90
27/12/2012;6,90
28/12/2012;6,90
31/12/2012;6,90
02/01/2013;6,92
03/01/2013;6,92
04/01/2013;6,93
07/01/2013;6,92
08/01/2013;6,91
09/01/2013;6,90
10/01/2013;6,91
11/01/2013;6,92
14/01/2013;6,93
15/01/2013;6,94
16/01/2013;6,94
17/01/2013;6,94
18/01/2013;6,92
21/01/2013;6,93
22/01/2013;6,93
23/01/2013;6,93
24/01/2013;6,93
25/01/2013;6,94
28/01/2013;6,94
29/01/2013;6,95
30/01/2013;6,95
31/01/2013;6,95
